countyFIPS,Population,Cases_begin,Cases_end,Deaths_begin,Deaths_end,Booster_begin,Booster_end,Booster_pct_begin,Booster_pct_end,Booster18_begin,Booster18_end,Booster18_pct_begin,Booster18_pct_end,Booster65_begin,Booster65_end,Booster65_pct_begin,Booster65_pct_end,Complete_begin,Complete_end,Complete_pct_begin,Complete_pct_end,Complete18_begin,Complete18_end,Complete18_pct_begin,Complete18_pct_end,Complete65_begin,Complete65_end,Complete65_pct_begin,Complete65_pct_end,Cases_diff,Cases_diff_pct,Deaths_diff,Deaths_diff_pct
5067,16719,3724,4554,41,46,,,,,,,,,,,,,5076,5930,30.4,35.5,4922,5667,36.8,42.4,1936,2086,63.4,68.3,830,4.964411747114061,5,0.029906094862132904
5069,66824,11687,12469,204,228,,,,,,,,,,,,,21439,26405,32.1,39.5,20128,24645,38.5,47.1,6825,7726,56.8,64.3,782,1.1702382377588891,24,0.03591524003352089
5071,26578,3930,4687,49,58,,,,,,,,,,,,,9639,12069,36.3,45.4,9147,11244,45.6,56.1,2866,3088,63.9,68.9,757,2.848220332605915,9,0.033862593122131086
5073,6624,740,863,11,28,,,,,,,,,,,,,1904,2578,28.7,38.9,1874,2490,34.7,46.1,811,919,49.5,56.1,123,1.8568840579710144,17,0.25664251207729466
5075,16406,2717,3478,46,62,,,,,,,,,,,,,5609,7037,34.2,42.9,5378,6625,42.1,51.9,2098,2415,64.2,73.9,761,4.638546873095209,16,0.09752529562355236
5077,8857,1936,2193,40,52,,,,,,,,,,,,,2317,2724,26.2,30.8,2271,2643,31.4,36.6,1045,1122,58.5,62.8,257,2.901659704188777,12,0.13548605622671334
5079,13024,3556,3697,55,57,,,,,,,,,,,,,3475,4201,26.7,32.3,3352,3977,30.7,36.5,1252,1340,60.5,64.7,141,1.0826167076167077,2,0.015356265356265357
5081,12259,1685,2124,44,81,,,,,,,,,,,,,2808,4468,22.9,36.4,2767,4308,29.1,45.3,1306,1754,50.9,68.3,439,3.5810424993882046,37,0.3018190717024227
5083,21466,3086,3731,32,52,,,,,,,,,,,,,7764,9233,36.2,43.0,7499,8765,44.4,51.9,2951,3122,67.1,71.0,645,3.0047517003633653,20,0.09317059536010436
5085,73309,10727,12371,156,176,,,,,,,,,,,,,27818,32054,37.9,43.7,25930,29442,47.4,53.8,7498,7892,74.1,78.0,1644,2.2425623047647627,20,0.027281779863318284
5087,16576,2151,2631,32,40,,,,,,,,,,,,,5349,6577,32.3,39.7,5140,6203,40.4,48.7,1928,2115,60.0,65.9,480,2.8957528957528957,8,0.04826254826254826
5089,16694,1920,2286,49,62,,,,,,,,,,,,,4699,5577,28.1,33.4,4607,5421,33.7,39.7,2282,2546,47.0,52.4,366,2.1924044566910266,13,0.07787228944530969
5091,43257,5473,6663,39,144,,,,,,,,,,,,,4543,12175,10.5,28.1,4432,11699,13.4,35.3,1847,3977,24.8,53.5,1190,2.75099983817648,105,0.24273527983910118
5093,40651,6966,8658,118,150,,,,,,,,,,,,,12205,15159,30.0,37.3,11714,14222,39.0,47.3,3891,4260,63.6,69.7,1692,4.162259231015227,32,0.07871885070477971
5095,6701,1089,1204,21,25,,,,,,,,,,,,,2879,3422,43.0,51.1,2735,3210,51.3,60.2,1009,1115,62.6,69.2,115,1.7161617669004625,4,0.05969258319653783
5097,8986,999,1159,34,46,,,,,,,,,,,,,2725,3099,30.3,34.5,2670,3012,36.5,41.1,1346,1426,55.5,58.8,160,1.7805475183618962,12,0.1335410638771422
5099,8252,1102,1412,29,40,,,,,,,,,,,,,2361,3309,28.6,40.1,2295,3131,36.0,49.2,824,1013,47.6,58.5,310,3.7566650508967525,11,0.13330101793504606
5101,7753,1085,1219,29,39,,,,,,,,,,,,,2013,2423,26.0,31.3,1962,2343,31.4,37.4,987,1106,46.7,52.4,134,1.7283632142396492,10,0.12898232942086935
5103,23382,3117,3463,68,86,,,,,,,,,,,,,9831,11784,42.0,50.4,9353,11043,51.5,60.8,3512,3731,71.2,75.6,346,1.479770763835429,18,0.07698229407236336
5105,10455,1337,1583,15,22,,,,,,,,,,,,,4417,5041,42.2,48.2,4165,4709,51.4,58.2,1561,1629,72.9,76.1,246,2.3529411764705883,7,0.06695361071257772
5107,17782,2734,3242,59,78,,,,,,,,,,,,,6483,8099,36.5,45.5,6203,7584,47.0,57.4,2333,2566,67.3,74.0,508,2.856821504892588,19,0.10684962321448656
5109,10718,1434,1756,29,37,,,,,,,,,,,,,3445,4229,32.1,39.5,3339,4041,39.7,48.1,1366,1507,62.2,68.7,322,3.004291845493562,8,0.07464079119238663
5111,23528,4252,5102,92,102,,,,,,,,,,,,,7733,9754,32.9,41.5,7363,9119,41.0,50.8,2524,2967,58.4,68.7,850,3.61271676300578,10,0.04250255015300918
5113,19964,2581,3009,88,112,,,,,,,,,,,,,5202,6509,26.1,32.6,5021,6192,32.6,40.1,2085,2301,44.2,48.8,428,2.1438589461029856,24,0.12021638950110199
5115,64072,10682,12290,133,158,,,,,,,,,,,,,24886,29394,38.8,45.9,23383,27349,47.2,55.2,7195,7657,69.4,73.9,1608,2.5096766138094644,25,0.03901860407042078
5117,8062,1201,1288,27,29,,,,,,,,,,,,,2696,3212,33.4,39.8,2599,3065,40.5,47.8,1008,1099,52.3,57.0,87,1.079136690647482,2,0.024807740014884644
5119,391911,54257,60246,808,936,,,,,,,,,,,,,181753,205565,46.4,52.5,168695,189152,55.9,62.7,46463,49235,73.7,78.1,5989,1.528153075570729,128,0.03266047648573273
5121,17958,2717,3455,50,64,,,,,,,,,,,,,5469,6679,30.5,37.2,5286,6350,38.6,46.4,2057,2298,58.0,64.8,738,4.109589041095891,14,0.0779596837064261
5123,24994,4276,4884,52,69,,,,,,,,,,,,,9439,11524,37.8,46.1,9231,11139,46.7,56.4,2889,3194,68.7,75.9,608,2.432583820116828,17,0.06801632391774026
5125,122437,16912,18939,211,246,,,,,,,,,,,,,48156,56081,39.3,45.8,44910,51178,47.7,54.3,12798,13592,57.6,61.2,2027,1.6555453008485996,35,0.028586130009719286
5127,10281,1272,1759,19,31,,,,,,,,,,,,,3470,4548,33.8,44.2,3354,4327,42.4,54.6,1290,1385,58.5,62.8,487,4.736893298317284,12,0.11672016340822877
5129,7881,1142,1314,20,25,,,,,,,,,,,,,2539,2879,32.2,36.5,2477,2763,39.1,43.6,1199,1260,58.5,61.5,172,2.18246415429514,5,0.0634437254155564
5131,127827,19684,23192,305,394,,,,,,,,,,,,,48951,57776,38.3,45.2,45967,53424,47.3,55.0,12905,14100,61.5,67.2,3508,2.7443341391098905,89,0.06962535301618594
5133,17007,3339,4084,31,61,,,,,,,,,,,,,5405,7039,31.8,41.4,5137,6529,42.3,53.8,1571,1747,61.8,68.7,745,4.380549185629446,30,0.1763979537837361
5135,17442,2318,3149,57,70,,,,,,,,,,,,,5441,6276,31.2,36.0,5207,5933,37.6,42.8,2437,2635,52.9,57.2,831,4.764361885104919,13,0.07453273707143676
5137,12506,1462,1924,37,45,,,,,,,,,,,,,3876,4271,31.0,34.2,3752,4109,37.1,40.6,1836,1903,52.6,54.5,462,3.694226771149848,8,0.06396929473852551
5139,38682,4928,5968,119,143,,,,,,,,,,,,,14114,17127,36.5,44.3,13486,16151,45.8,54.9,4826,5299,67.8,74.4,1040,2.688589007807249,24,0.06204436171862882
5141,16545,1858,2294,34,44,,,,,,,,,,,,,5820,6557,35.2,39.6,5645,6308,42.4,47.3,2716,2866,61.5,64.9,436,2.635237231792082,10,0.060441220912662436
5143,239187,40314,45716,412,495,,,,,,,,,,,,,100437,119209,42.0,49.8,92412,107977,50.9,59.5,21001,22911,72.6,79.2,5402,2.258483947706188,83,0.03470088257304954
5145,78753,11780,13895,161,206,,,,,,,,,,,,,28323,32491,36.0,41.3,26764,30419,44.1,50.2,9423,9973,71.4,75.6,2115,2.6856119766866025,45,0.05714068035503409
5147,6320,930,1141,18,24,,,,,,,,,,,,,2883,3341,45.6,52.9,2772,3159,55.8,63.6,1092,1165,74.0,78.9,211,3.338607594936709,6,0.0949367088607595
5149,21341,4125,4775,69,81,,,,,,,,,,,,,7830,9590,36.7,44.9,7347,8856,45.5,54.8,2395,2551,62.1,66.1,650,3.0457804226606062,12,0.056229792418349654
6001,1671329,109341,122404,1301,1492,,,,,,,,,,,,,1123747,1215197,67.2,72.7,1038056,1116515,78.0,83.9,205271,217378,86.0,91.0,13063,0.7815935701468711,191,0.011428031225449926
6003,1129,92,108,0,0,,,,,,,,,,,,,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,16,1.41718334809566,0,0.0
6005,39752,4602,5718,53,67,,,,,,,,,,,,,16697,20356,42.0,51.2,16174,19654,47.9,58.2,7546,8995,68.9,82.2,1116,2.8074059166834373,14,0.03521835379351982
6007,219186,16138,21597,212,316,,,,,,,,,,,,,93934,106907,42.9,48.8,89357,100823,51.1,57.7,28423,30442,70.7,75.7,5459,2.4905787778416504,104,0.047448285930670756
6009,45905,3035,4374,62,88,,,,,,,,,,,,,19300,26927,42.0,58.7,18744,25942,49.2,68.1,8705,11376,67.7,88.4,1339,2.9168935845768433,26,0.056638710380132885
6011,21547,2285,2596,16,21,,,,,,,,,,,,,9862,11499,45.8,53.4,9357,10721,59.6,68.3,2380,2528,74.1,78.7,311,1.4433563837193113,5,0.02320508655497285
6013,1153526,89832,101740,875,1055,,,,,,,,,,,,,768378,845111,66.6,73.3,704093,768550,78.7,85.9,166679,175270,88.8,93.4,11908,1.0323130991412417,180,0.01560432968134225
6015,27812,2886,3724,23,38,,,,,,,,,,,,,8971,10733,32.3,38.6,8613,10171,39.2,46.3,3261,3529,63.7,68.9,838,3.013087875737092,15,0.053933553861642454
6017,192843,13632,16608,118,168,,,,,,,,,,,,,101078,111271,52.4,57.7,94943,104054,61.4,67.2,32405,34529,76.6,81.6,2976,1.5432242808917098,50,0.02592782729992792
6019,999101,117940,144496,1802,2262,,,,,,,,,,,,,459704,539906,46.0,54.0,426290,492402,59.4,68.7,100462,108156,80.1,86.2,26556,2.657989532589798,460,0.04604139121069842
6021,28393,2853,3559,19,33,,,,,,,,,,,,,11997,14040,42.3,49.4,11303,13038,54.3,62.6,3576,3823,79.9,85.4,706,2.4865283696685805,14,0.049307928010425106
6023,135558,7127,9579,51,114,,,,,,,,,,,,,72855,81024,53.7,59.8,68779,75918,62.6,69.1,19925,21487,79.1,85.3,2452,1.8088198409536878,63,0.046474571770017264
6025,181215,30444,35109,751,776,,,,,,,,,,,,,111458,130852,61.5,72.2,99686,115130,76.9,88.8,18680,21127,77.4,87.5,4665,2.5742902077642578,25,0.013795767458543719
6027,18039,1561,2533,39,46,,,,,,,,,,,,,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,972,5.388325295193747,7,0.038804811796662786
6029,900202,108878,131718,1400,1800,,,,,,,,,,,,,344310,418970,38.2,46.5,318924,381336,49.7,59.5,71874,78786,71.1,77.9,22840,2.537208315466973,400,0.04443447137420268
6031,152940,26621,33100,262,364,,,,,,,,,,,,,49973,62176,32.7,40.7,46384,56875,41.6,51.0,10573,11490,66.0,71.7,6479,4.23630181770629,102,0.0666928207140055
6033,64386,5425,6902,78,112,,,,,,,,,,,,,30323,35021,47.1,54.4,29232,33391,57.6,65.8,10839,11543,73.0,77.7,1477,2.293976951511198,34,0.05280651073214674
6035,30573,5747,7013,19,49,,,,,,,,,,,,,8648,10681,28.3,34.9,8474,10394,33.5,41.1,3253,3486,68.7,73.6,1266,4.14090864488274,30,0.09812579727210284
6037,10039107,1350826,1461203,25376,26922,,,,,,,,,,,,,5726712,6431568,57.0,64.1,5322865,5917727,67.4,75.0,1067573,1153133,75.5,81.6,110377,1.0994703014919553,1546,0.015399776095622847
6039,157327,18929,24158,246,306,,,,,,,,,,,,,62941,74400,40.0,47.3,58591,68162,51.3,59.7,16591,17997,73.5,79.7,5229,3.3236507401781004,60,0.038137128401355136
6041,258826,16234,18032,241,249,,,,,,,,,,,,,195436,205813,75.5,79.5,178098,186878,85.8,90.1,51907,54168,87.4,91.2,1798,0.694675187191395,8,0.0030908795870584873
6043,17203,743,1415,3,3,,,,,,,,,,,,,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,672,3.906295413590653,0,0.0
6045,86749,5844,7971,61,91,,,,,,,,,,,,,47735,53521,55.0,61.7,45099,50226,65.9,73.4,15614,16664,78.0,83.2,2127,2.4519014628410702,30,0.034582531210734416
6047,277680,35803,43311,505,670,,,,,,,,,,,,,97909,128565,35.3,46.3,91326,117603,46.5,59.9,21467,24836,67.9,78.5,7508,2.703831748775569,165,0.05942091616248919
6049,8841,437,591,5,6,,,,,,,,,,,,,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,154,1.7418844022169437,1,0.011310937676733402
6051,14444,1405,1875,3,4,,,,,,,,,,,,,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,470,3.253946275270008,1,0.006923289947382997
6053,434061,45642,48623,539,626,,,,,,,,,,,,,238737,269934,55.0,62.2,219605,244878,68.3,76.2,46571,50277,76.7,82.8,2981,0.6867698318899879,87,0.020043265808261972
6055,137744,11678,13316,85,102,,,,,,,,,,,,,88219,95720,64.0,69.5,81709,87999,74.3,80.0,22689,23997,83.5,88.4,1638,1.1891625043559066,17,0.01234173539319317
6057,99755,7566,9739,82,105,,,,,,,,,,,,,52194,58132,52.3,58.3,49593,54888,59.9,66.3,19517,21122,69.0,74.6,2173,2.178336925467395,23,0.023056488396571602
6059,3175692,286261,312886,5239,5746,,,,,,,,,,,,,1867273,2059435,58.8,64.8,1733717,1898454,69.7,76.4,395007,421204,81.3,86.7,26625,0.8383999455866626,507,0.015965024315960114
6061,398329,31046,38368,330,471,,,,,,,,,,,,,217733,242164,54.7,60.8,202682,224141,65.3,72.2,64810,69369,81.6,87.4,7322,1.8381789927421806,141,0.03539787462123019
6063,18807,1041,1898,5,7,,,,,,,,,,,,,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,857,4.556813952251821,2,0.010634338278300633
6065,2470546,330094,371440,4609,5345,,,,,,,,,,,,,1122786,1297595,45.4,52.5,1043100,1193861,56.2,64.3,272422,293644,74.4,80.2,41346,1.6735571812870516,736,0.02979098547446597
6067,1552058,139219,163802,1870,2355,,,,,,,,,,,,,820677,930148,52.9,59.9,762838,857436,64.2,72.1,183672,196211,81.7,87.3,24583,1.5838969935401899,485,0.031248832195704027
6069,62808,6732,7671,60,72,,,,,,,,,,,,,31382,36314,50.0,57.8,28612,32816,61.1,70.1,5935,6531,71.9,79.1,939,1.4950324799388612,12,0.019105846388995033
6071,2180085,326843,363751,5322,5922,,,,,,,,,,,,,956781,1112450,43.9,51.0,888024,1023722,55.1,63.6,192189,207857,73.8,79.8,36908,1.6929615129685311,600,0.02752186267966616
6073,3338330,336328,386270,3909,4350,,,,,,,,,,,,,1567075,1803251,46.9,54.0,1451575,1658238,55.3,63.2,298014,328016,61.5,67.7,49942,1.4960174698127506,441,0.013210197913327922
6075,881549,47654,54231,587,674,,,,,,,,,,,,,629426,673421,71.4,76.4,597934,637550,78.3,83.5,114924,123431,81.1,87.1,6577,0.7460731054087748,87,0.009868991967548032
6077,762148,87984,102192,1539,1834,,,,,,,,,,,,,330098,424244,43.3,55.7,307294,390835,55.1,70.1,77771,92419,77.9,92.6,14208,1.8642048526008073,295,0.03870639298403984
6079,283111,25826,30288,283,359,,,,,,,,,,,,,139581,155562,49.3,54.9,132055,145990,56.5,62.5,41999,45935,71.1,77.8,4462,1.5760602731790712,76,0.02684459452299628
6081,766573,49478,54729,550,572,,,,,,,,,,,,,534212,573787,69.7,74.9,492256,525566,80.5,86.0,107766,114764,84.9,90.5,5251,0.6849967322094569,22,0.002869915846240345
6083,446499,39372,45700,484,552,,,,,,,,,,,,,254107,283320,56.9,63.5,237201,262350,68.2,75.4,56651,61715,80.8,88.0,6328,1.417248414890067,68,0.015229597378717534
6085,1927852,135185,151082,1785,1915,,,,,,,,,,,,,1391081,1492789,72.2,77.4,1275153,1357861,84.3,89.8,236846,249301,88.3,93.0,15897,0.8245964939217326,130,0.00674325622506292
6087,273213,18473,21257,210,224,,,,,,,,,,,,,177741,194108,65.1,71.0,164376,178771,74.3,80.8,40445,44319,85.7,93.9,2784,1.0189851873812739,14,0.005124207120451809
6089,180080,15667,22409,223,408,,,,,,,,,,,,,68576,81957,38.1,45.5,65929,78268,46.7,55.4,25689,28791,67.5,75.6,6742,3.743891603731675,185,0.10273211905819636
6091,3005,103,195,0,0,,,,,,,,,,,,,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,92,3.0615640599001663,0,0.0
6093,43539,2502,3391,34,55,,,,,,,,,,,,,19101,21569,43.9,49.5,18496,20746,53.1,59.6,8150,8704,71.6,76.5,889,2.0418475389880335,21,0.0482326190312134
6095,447643,41271,46496,290,353,,,,,,,,,,,,,233362,266457,52.1,59.5,217631,246803,62.3,70.7,55363,59842,75.7,81.8,5225,1.1672247750998006,63,0.014073714991633958
6097,494336,37541,42732,352,404,,,,,,,,,,,,,319864,346821,64.7,70.2,298312,321576,74.8,80.6,84577,89964,82.7,87.9,5191,1.050095481615743,52,0.010519161056447436
6099,550660,67509,81379,1071,1227,,,,,,,,,,,,,219050,293648,39.8,53.3,204704,270292,50.9,67.2,50929,62570,68.9,84.6,13870,2.518795627065703,156,0.028329640794682743
6101,96971,11964,14239,138,180,,,,,,,,,,,,,43781,51991,45.1,53.6,41170,48205,57.2,67.0,11441,12351,75.8,81.8,2275,2.3460622247888545,42,0.04331191799610193
6103,65084,6263,8744,72,131,,,,,,,,,,,,,20188,24500,31.0,37.6,19375,23223,39.0,46.8,7207,7920,56.4,62.0,2481,3.811996804130047,59,0.09065208038842111
6105,12285,483,801,4,17,,,,,,,,,,,,,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,318,2.5885225885225887,13,0.10582010582010581
6107,466195,56068,69969,872,1088,,,,,,,,,,,,,179141,217678,38.4,46.7,166454,198428,51.4,61.2,39096,42286,72.0,77.9,13901,2.9817994615986874,216,0.046332543249069595
6109,54478,5567,7661,83,85,,,,,,,,,,,,,25109,30288,46.1,55.6,24426,29267,53.9,64.6,11531,13186,78.4,89.6,2094,3.8437534417563053,2,0.0036712067256507216
6111,846006,90596,99600,1067,1178,,,,,,,,,,,,,498056,548684,58.9,64.9,461786,504914,70.5,77.1,114555,121565,83.8,88.9,9004,1.0642950522809531,111,0.013120474322877143
6113,220500,17353,20425,235,260,,,,,,,,,,,,,125266,137095,56.8,62.2,116049,126178,66.4,72.2,25098,26463,88.0,92.8,3072,1.3931972789115645,25,0.011337868480725623
6115,78668,7389,10394,49,66,,,,,,,,,,,,,29445,36392,37.4,46.3,27732,33964,48.6,59.5,7119,7724,69.3,75.2,3005,3.819850511008288,17,0.021609803223674177
8001,517421,66580,84894,755,943,,,,,,,,,,,,,279575,315838,54.0,61.0,256250,287166,67.0,75.1,45405,48979,81.8,88.2,18314,3.5394775241051293,188,0.036334049062562206
8003,16233,1924,2944,39,49,,,,,,,,,,,,,7420,8311,45.7,51.2,6956,7711,56.5,62.7,1960,2045,87.0,90.7,1020,6.283496581038625,10,0.06160290765724142
8005,656590,69043,89653,766,917,,,,,,,,,,,,,361660,401416,55.1,61.1,331888,365494,65.9,72.6,70475,75658,79.6,85.5,20610,3.1389451560334454,151,0.022997608857886962
8007,14029,1263,1912,2,8,,,,,,,,,,,,,6826,7563,48.7,53.9,6591,7252,57.1,62.8,2721,3007,71.0,78.4,649,4.626131584574809,6,0.042768550858935064
8009,3581,360,565,5,6,,,,,,,,,,,,,1174,1342,32.8,37.5,1152,1302,41.4,46.8,531,559,60.7,63.9,205,5.724657916783022,1,0.027925160569673275
8011,5577,1562,1892,22,32,,,,,,,,,,,,,1144,1353,20.5,24.3,1096,1262,23.2,26.8,376,399,35.7,37.9,330,5.9171597633136095,10,0.1793078716155639
8013,326196,26481,34796,240,285,,,,,,,,,,,,,217101,233246,66.6,71.5,200404,213989,75.6,80.8,42813,45917,88.5,95.0,8315,2.54908092067346,45,0.013795386822646506
8014,70465,5646,7649,77,87,,,,,,,,,,,,,48142,51848,68.3,73.6,43809,46823,79.8,85.3,9393,9963,93.2,98.9,2003,2.8425459447952885,10,0.014191442560136238
8015,20356,1956,2705,26,36,,,,,,,,,,,,,11156,12179,54.8,59.8,10720,11649,62.0,67.4,4162,4434,78.6,83.7,749,3.6795048143053646,10,0.049125564943996856
8017,1831,146,237,7,7,,,,,,,,,,,,,472,561,25.8,30.6,465,549,34.0,40.2,212,224,55.1,58.2,91,4.96996176952485,0,0.0
8019,9700,589,896,4,6,,,,,,,,,,,,,4077,4448,42.0,45.9,3870,4210,47.0,51.1,1218,1291,58.8,62.4,307,3.1649484536082473,2,0.020618556701030927
8021,8205,794,1137,27,42,,,,,,,,,,,,,3183,3639,38.8,44.4,3017,3384,49.1,55.1,1168,1232,71.5,75.4,343,4.180377818403413,15,0.18281535648994515
8023,3887,270,432,6,13,,,,,,,,,,,,,2020,2197,52.0,56.5,1930,2084,61.3,66.2,762,809,72.8,77.3,162,4.167738615899151,7,0.18008747105737072
8025,6061,2228,2473,18,27,,,,,,,,,,,,,1072,1222,17.7,20.2,1035,1175,19.3,21.9,434,457,51.1,53.8,245,4.042237254578453,9,0.14849034812737172
8027,5068,258,467,6,12,,,,,,,,,,,,,2046,2263,40.4,44.7,2021,2232,46.2,51.1,1120,1186,66.9,70.9,209,4.123914759273875,6,0.11838989739542226
8029,31162,3240,4592,76,99,,,,,,,,,,,,,12360,13815,39.7,44.3,12018,13328,48.0,53.2,5861,6257,70.2,74.9,1352,4.338617547012387,23,0.07380784288556576
8031,727211,81008,102490,870,1022,,,,,,,,,,,,,455266,500478,62.6,68.8,428496,467333,72.8,79.4,67345,72530,77.6,83.5,21482,2.954025722933234,152,0.02090177403807148
8033,2055,150,260,1,5,,,,,,,,,,,,,727,789,35.4,38.4,712,771,43.0,46.6,301,311,55.9,57.8,110,5.35279805352798,4,0.19464720194647203
8035,351154,34189,45954,257,325,,,,,,,,,,,,,213031,233317,60.7,66.4,192778,209554,73.4,79.7,39032,41689,89.5,95.6,11765,3.3503818837319237,68,0.01936472316989127
8037,55127,7260,9284,29,32,,,,,,,,,,,,,37287,41461,67.6,75.2,34644,38208,80.0,88.2,5848,6215,85.5,90.9,2024,3.67152212164638,3,0.005441979429317757
8039,26729,2115,3030,16,26,,,,,,,,,,,,,8076,9209,30.2,34.5,7621,8657,36.2,41.1,2375,2568,51.6,55.8,915,3.4232481574320026,10,0.03741254816865577
8041,720403,82854,115170,939,1264,,,,,,,,,,,,,359631,409183,49.9,56.8,336231,380287,61.3,69.3,76699,82110,80.6,86.3,32316,4.485822518784625,325,0.045113637783296294
8043,47839,6865,10038,70,140,,,,,,,,,,,,,17001,19145,35.5,40.0,16689,18679,41.6,46.5,7085,7524,66.9,71.0,3173,6.632663726248459,70,0.14632412884884718
8045,60061,6755,8814,57,72,,,,,,,,,,,,,30807,34942,51.3,58.2,28516,32100,63.3,71.2,6456,7076,77.9,85.4,2059,3.4281813489618886,15,0.024974609147366843
8047,6243,330,532,3,3,,,,,,,,,,,,,3158,3411,50.6,54.6,3005,3235,56.3,60.7,843,887,75.8,79.8,202,3.235623898766619,0,0.0
8049,15734,1682,2311,7,16,,,,,,,,,,,,,8395,9196,53.4,58.4,8070,8784,61.6,67.0,1985,2123,68.3,73.1,629,3.99771196135757,9,0.05720096606076014
8051,17462,1570,2002,7,12,,,,,,,,,,,,,10285,11214,58.9,64.2,9741,10567,67.0,72.6,2090,2238,87.7,93.9,432,2.4739434199977093,5,0.028633604398121636
8053,820,47,65,0,0,,,,,,,,,,,,,412,474,50.2,57.8,397,457,57.0,65.6,172,194,66.7,75.2,18,2.1951219512195124,0,0.0
8055,6897,487,843,17,22,,,,,,,,,,,,,3119,3481,45.2,50.5,3055,3390,52.8,58.6,1535,1613,69.3,72.8,356,5.1616644918080326,5,0.0724952878062926
8057,1392,69,124,0,0,,,,,,,,,,,,,518,583,37.2,41.9,505,564,43.6,48.7,214,234,66.0,72.2,55,3.9511494252873565,0,0.0
8059,582881,53744,73357,833,999,,,,,,,,,,,,,381555,415955,65.5,71.4,355974,386266,75.8,82.2,87127,94253,88.2,95.4,19613,3.3648377627680435,166,0.02847922646303448
8061,1406,109,265,3,4,,,,,,,,,,,,,446,506,31.7,36.0,438,492,40.8,45.8,216,224,66.7,69.1,156,11.095305832147938,1,0.07112375533428165
8063,7097,748,1153,14,23,,,,,,,,,,,,,2223,2520,31.3,35.5,2168,2419,40.8,45.5,910,964,65.7,69.6,405,5.70663660701705,9,0.1268141468226011
8065,8127,917,1146,1,1,,,,,,,,,,,,,4094,4472,50.4,55.0,3843,4184,58.9,64.2,807,841,67.9,70.8,229,2.8177679340470037,0,0.0
8067,56221,4737,6971,46,63,,,,,,,,,,,,,34328,36855,61.1,65.6,32240,34407,70.5,75.2,8941,9464,87.2,92.3,2234,3.9736041692605966,17,0.030237811493925758
8069,356899,31731,45299,260,377,,,,,,,,,,,,,204735,222332,57.4,62.3,191578,207311,66.6,72.0,48842,52304,84.5,90.5,13568,3.801635756894808,117,0.03278238381166661
8071,14506,1495,2227,17,27,,,,,,,,,,,,,7365,8258,50.8,56.9,7117,7875,59.8,66.2,2940,3049,79.8,82.7,732,5.04618778436509,10,0.06893699158968702
8073,5701,1094,1382,5,8,,,,,,,,,,,,,1635,1891,28.7,33.2,1591,1823,35.1,40.2,601,650,59.9,64.7,288,5.051745307840729,3,0.05262234695667427
8075,22409,4184,5084,69,92,,,,,,,,,,,,,6640,7886,29.6,35.2,6486,7598,35.3,41.3,2531,2693,62.4,66.4,900,4.016243473604355,23,0.10263733321433352
8077,154210,19467,28096,281,410,,,,,,,,,,,,,63111,70276,40.9,45.6,60044,66608,49.5,54.9,22605,24260,74.4,79.9,8629,5.595616367291356,129,0.08365216263536736
8079,769,100,148,1,1,,,,,,,,,,,,,516,588,67.1,76.5,504,575,76.2,87.0,218,249,84.5,96.5,48,6.24187256176853,0,0.0
8081,13283,1289,2179,30,47,,,,,,,,,,,,,4483,5285,33.7,39.8,4323,5045,43.6,50.9,1364,1466,64.5,69.3,890,6.700293608371603,17,0.1279831363396823
8083,26183,2391,3927,29,48,,,,,,,,,,,,,13336,14914,50.9,57.0,12687,14047,61.8,68.4,4483,4733,74.7,78.8,1536,5.866401863804759,19,0.07256616888820991
8085,42758,4281,6699,74,113,,,,,,,,,,,,,16721,18935,39.1,44.3,16118,18062,47.8,53.6,7119,7615,69.1,73.9,2418,5.655082089901305,39,0.09121100145002105
8087,29068,2904,4000,96,115,,,,,,,,,,,,,10785,12532,37.1,43.1,10317,11850,47.9,55.0,3020,3251,66.7,71.8,1096,3.7704692445300676,19,0.06536397412962708
8089,18278,2160,3224,69,103,,,,,,,,,,,,,7141,8125,39.1,44.5,6896,7759,49.6,55.8,2695,2808,71.3,74.3,1064,5.8212058212058215,34,0.1860159754896597
8091,4952,355,514,5,6,,,,,,,,,,,,,2730,2997,55.1,60.5,2580,2827,61.5,67.4,911,1011,67.5,74.9,159,3.2108239095315025,1,0.020193861066235864
8093,18845,1020,1718,7,13,,,,,,,,,,,,,7646,8348,40.6,44.3,7364,7986,46.0,49.9,2444,2540,60.0,62.4,698,3.70390023879013,6,0.03183868400106129
8095,4265,425,582,13,15,,,,,,,,,,,,,1772,2036,41.5,47.7,1733,1970,53.6,61.0,634,702,63.8,70.7,157,3.6811254396248536,2,0.04689331770222743
8097,17767,2828,3315,4,6,,,,,,,,,,,,,11145,13330,62.7,75.0,10472,12567,69.1,82.9,1943,2746,53.9,76.2,487,2.7410367535318287,2,0.011256824449822705
