outcome,month,MMWR week,Age group,Vaccine product,Vaccinated with outcome,Fully vaccinated population,Unvaccinated with outcome,Unvaccinated population,Crude vax IR,Crude unvax IR,Crude IRR,Age adjusted vax IR,Age adjusted unvax IR,Age adjusted IRR,Continuity correction
death,JUN 2021,202123,50-64,all_types,13,24438749,210,13529101,0.0531942,1.552209567,29.18004615,,,,0
death,JUN 2021,202123,65-79,all_types,39,20615492,227,4709736.4,0.189178119,4.819802654,25.47759053,,,,1
death,JUN 2021,202123,80+,all_types,46,6071238,135,1832053,0.757670841,7.368782453,9.725572184,,,,0
death,JUN 2021,202123,all_ages_adj,Janssen,7,6972101,670,79839113.4,0.100400152,0.839187676,8.358430332,0.098173389,1.252522453,12.7582685,1
death,JUN 2021,202123,all_ages_adj,Moderna,31,36458362,670,79839113.4,0.085028505,0.839187676,9.869486472,0.0430458,1.252522453,29.09743205,1
death,JUN 2021,202123,all_ages_adj,Pfizer,61,46528241,670,79839113.4,0.131103172,0.839187676,6.400971544,0.079052631,1.252522453,15.84415899,1
death,JUN 2021,202123,all_ages_adj,all_types,99,90038069,670,79839113.4,0.109953491,0.839187676,7.632205843,0.062828542,1.252522453,19.93556467,1
death,JUN 2021,202124,12-17,all_types,0,1634469,1,12205791,0,0.0081928,,,,,0
death,JUN 2021,202124,18-29,all_types,0,12572189,13,20769594,0,0.062591498,,,,,0
death,JUN 2021,202124,30-49,all_types,4,26527331,89,25649430,0.0150788,0.346986268,23.01154898,,,,0
death,JUN 2021,202124,50-64,all_types,14,24980709,195,13256944,0.0560432,1.470927236,26.24628947,,,,0
death,JUN 2021,202124,65-79,all_types,42,20791477,225,4620731.4,0.202005851,4.869358994,24.10503941,,,,1
death,JUN 2021,202124,80+,all_types,64,6110516,145,1811425,1.047374723,8.004747643,7.642677899,,,,0
death,JUN 2021,202124,all_ages_adj,Janssen,18,7211514,668,78313915.4,0.249600847,0.852977401,3.417365815,0.243520845,1.27664676,5.242453731,1
death,JUN 2021,202124,all_ages_adj,Moderna,32,37449263,668,78313915.4,0.085448945,0.852977401,9.982304692,0.0469265,1.27664676,27.20525708,1
death,JUN 2021,202124,all_ages_adj,Pfizer,74,47875279,668,78313915.4,0.15456829,0.852977401,5.518450141,0.100353449,1.27664676,12.72150354,1
death,JUN 2021,202124,all_ages_adj,all_types,124,92616691,668,78313915.4,0.133885155,0.852977401,6.370963254,0.080578218,1.27664676,15.84357159,1
death,JUN 2021,202125,12-17,all_types,0,2758255,0,11877958,0,0,,,,,0
death,JUN 2021,202125,18-29,all_types,0,13127230,12,20454997,0,0.0586654,,,,,0
death,JUN 2021,202125,30-49,all_types,3,27353690,101,25197520,0.0109674,0.400833098,36.54754767,,,,0
death,JUN 2021,202125,50-64,all_types,20,25463782,227,13005107,0.078542928,1.745468146,22.22311018,,,,0
death,JUN 2021,202125,65-79,all_types,59,20950110,263,4537496.4,0.281621433,5.796147849,20.58134492,,,,1
death,JUN 2021,202125,80+,all_types,63,6146240,142,1792305,1.025016921,7.922758682,7.729393067,,,,0
death,JUN 2021,202125,all_ages_adj,Janssen,21,7453251,745,76865383.4,0.281756243,0.969226936,3.439948394,0.261359076,1.445423411,5.530412145,1
death,JUN 2021,202125,all_ages_adj,Moderna,46,38213035,745,76865383.4,0.120377772,0.969226936,8.051544089,0.062512676,1.445423411,23.12208497,1
death,JUN 2021,202125,all_ages_adj,Pfizer,77,50051418,745,76865383.4,0.153841795,0.969226936,6.30015357,0.100783704,1.445423411,14.34183658,1
death,JUN 2021,202125,all_ages_adj,all_types,145,95799307,745,76865383.4,0.151358089,0.969226936,6.403535776,0.091176641,1.445423411,15.85300131,1
death,JUN 2021,202126,12-17,all_types,0,3498103,0,11587802,0,0,,,,,0
death,JUN 2021,202126,18-29,all_types,0,13658597,13,20156352,0,0.064495798,,,,,0
death,JUN 2021,202126,30-49,all_types,8,28128045,155,24772565,0.0284414,0.625692172,21.99937196,,,,0
death,JUN 2021,202126,50-64,all_types,24,25901881,301,12773407,0.092657363,2.356458226,25.43195856,,,,0
death,JUN 2021,202126,65-79,all_types,50,21092205,299,4461844.4,0.2370544,6.701264616,28.26888941,,,,1
death,JUN 2021,202126,80+,all_types,73,6177192,177,1775602,1.181766732,9.968450137,8.435209649,,,,0
death,JUN 2021,202126,all_ages_adj,Janssen,21,7678297,945,75527572.4,0.273498147,1.251198695,4.574797707,0.251691784,1.824229066,7.247868954,1
death,JUN 2021,202126,all_ages_adj,Moderna,38,38916411,945,75527572.4,0.097645181,1.251198695,12.81372701,0.0544092,1.824229066,33.52797232,1
death,JUN 2021,202126,all_ages_adj,Pfizer,96,51778870,945,75527572.4,0.185403814,1.251198695,6.748505683,0.128102515,1.824229066,14.24038453,1
death,JUN 2021,202126,all_ages_adj,all_types,155,98456023,945,75527572.4,0.157430694,1.251198695,7.947615965,0.101489061,1.824229066,17.97463733,1
death,JUL 2021,202127,12-17,all_types,0,3907785,1,11372360,0,0.0087932,,,,,0
death,JUL 2021,202127,18-29,all_types,0,14041677,27,19907616,0,0.135626486,,,,,0
death,JUL 2021,202127,30-49,all_types,10,28682866,224,24421281,0.034864,0.917232802,26.30886555,,,,0
death,JUL 2021,202127,50-64,all_types,38,26219540,467,12581163,0.144930079,3.711898495,25.61165028,,,,0
death,JUL 2021,202127,65-79,all_types,91,21197186,455,4397510.3,0.429302267,10.34676371,24.10134889,,,,1
death,JUL 2021,202127,80+,all_types,132,6199987,228,1761168,2.129036722,12.94595405,6.080662637,,,,0
death,JUL 2021,202127,all_ages_adj,Janssen,24,7862812,1402,74441098.3,0.305234311,1.883368236,6.170237653,0.274567481,2.721311596,9.91126694,1
death,JUL 2021,202127,all_ages_adj,Moderna,96,39424100,1402,74441098.3,0.243505876,1.883368236,7.734385175,0.135037221,2.721311596,20.15230741,1
death,JUL 2021,202127,all_ages_adj,Pfizer,150,52879131,1402,74441098.3,0.283665781,1.883368236,6.639391712,0.199189585,2.721311596,13.66191707,1
death,JUL 2021,202127,all_ages_adj,all_types,271,100249041,1402,74441098.3,0.270326775,1.883368236,6.967005886,0.173062007,2.721311596,15.72448884,1
death,JUL 2021,202128,12-17,all_types,0,4239404,1,11120311,0,0.0089926,,,,,0
death,JUL 2021,202128,18-29,all_types,0,14348840,41,19641094,0,0.20874601,,,,,0
death,JUL 2021,202128,30-49,all_types,16,29125170,355,24050803,0.0549353,1.476042193,26.86873737,,,,0
death,JUL 2021,202128,50-64,all_types,54,26467605,685,12377392,0.204022993,5.534283797,27.12578472,,,,0
death,JUL 2021,202128,65-79,all_types,190,21279158,707,4329659.3,0.892892473,16.32922942,18.2880133,,,,1
death,JUL 2021,202128,80+,all_types,212,6218316,329,1745864,3.409283156,18.84453772,5.527419359,,,,0
death,JUL 2021,202128,all_ages_adj,Janssen,61,8011230,2118,73265123.3,0.761431141,2.890870723,3.796627912,0.768106205,4.181219492,5.443543437,1
death,JUL 2021,202128,all_ages_adj,Moderna,131,39778218,2118,73265123.3,0.329325964,2.890870723,8.778143958,0.182946763,4.181219492,22.85484271,1
death,JUL 2021,202128,all_ages_adj,Pfizer,279,53805496,2118,73265123.3,0.518534389,2.890870723,5.575080041,0.356989482,4.181219492,11.71244448,1
death,JUL 2021,202128,all_ages_adj,all_types,472,101678493,2118,73265123.3,0.464208296,2.890870723,6.227529208,0.294794495,4.181219492,14.183506,1
death,JUL 2021,202129,12-17,all_types,1,4491255,3,10830194,0.0222655,0.0277003,1.244092673,,,,0
death,JUL 2021,202129,18-29,all_types,0,14607177,78,19346338,0,0.403177077,,,,,0
death,JUL 2021,202129,30-49,all_types,20,29489304,618,23614613,0.067821201,2.61702362,38.58710255,,,,0
death,JUL 2021,202129,50-64,all_types,107,26670561,1127,12123372,0.401191411,9.296093529,23.17121771,,,,0
death,JUL 2021,202129,65-79,all_types,312,21349492,1131,4245100.3,1.461393086,26.64248004,18.23087867,,,,1
death,JUL 2021,202129,80+,all_types,354,6233625,638,1727739,5.678878662,36.92687379,6.502493888,,,,0
death,JUL 2021,202129,all_ages_adj,Janssen,101,8143465,3595,71887356.3,1.240258293,5.000879411,4.032127371,1.223995459,7.209630452,5.89024281,1
death,JUL 2021,202129,all_ages_adj,Moderna,222,40064685,3595,71887356.3,0.554103945,5.000879411,9.025164789,0.292137253,7.209630452,24.67891505,1
death,JUL 2021,202129,all_ages_adj,Pfizer,470,54549116,3595,71887356.3,0.86160883,5.000879411,5.804118108,0.604892493,7.209630452,11.91886249,1
death,JUL 2021,202129,all_ages_adj,all_types,794,102841414,3595,71887356.3,0.772062508,5.000879411,6.477298612,0.492807778,7.209630452,14.62970102,1
death,JUL 2021,202130,12-17,all_types,0,4735628,3,10478644,0,0.0286297,,,,,0
death,JUL 2021,202130,18-29,all_types,1,14874541,110,18955310,0.0067229,0.580312324,86.31879458,,,,0
death,JUL 2021,202130,30-49,all_types,40,29858335,949,23015234,0.133965943,4.123355861,30.77913515,,,,0
death,JUL 2021,202130,50-64,all_types,175,26873764,1699,11782571,0.65119274,14.41960333,22.14337239,,,,0
death,JUL 2021,202130,65-79,all_types,465,21420435,1705,4134578.3,2.170824262,41.23757918,18.99627708,,,,1
death,JUL 2021,202130,80+,all_types,537,6249516,889,1705733,8.592665416,52.11835616,6.06544694,,,,0
death,JUL 2021,202130,all_ages_adj,Janssen,156,8281206,5355,70072070.3,1.883783594,7.642131847,4.056799237,1.877644498,10.97882855,5.847128441,1
death,JUL 2021,202130,all_ages_adj,Moderna,343,40345484,5355,70072070.3,0.850157108,7.642131847,8.98908187,0.463318095,10.97882855,23.69609274,1
death,JUL 2021,202130,all_ages_adj,Pfizer,719,55301023,5355,70072070.3,1.30015678,7.642131847,5.877854089,0.921993177,10.97882855,11.90771127,1
death,JUL 2021,202130,all_ages_adj,all_types,1218,104012219,5355,70072070.3,1.171016263,7.642131847,6.526068073,0.758494655,10.97882855,14.47449693,1
death,AUG 2021,202131,12-17,all_types,0,4957179,14,10069656,0,0.139031562,,,,,0
death,AUG 2021,202131,18-29,all_types,2,15119550,130,18513467,0.0132279,0.702191545,53.08410089,,,,0
death,AUG 2021,202131,30-49,all_types,46,30198935,1148,22332984,0.152323252,5.140378912,33.74651492,,,,0
death,AUG 2021,202131,50-64,all_types,206,27068568,2302,11409162,0.761030284,20.17676671,26.512436,,,,0
death,AUG 2021,202131,65-79,all_types,629,21488155,2247,4017787.45,2.927194075,55.92630342,19.10577228,,,,1
death,AUG 2021,202131,80+,all_types,746,6264575,1183,1681829,11.90823001,70.34008808,5.906846613,,,,0
death,AUG 2021,202131,all_ages_adj,Janssen,191,8401671,7024,68024885.45,2.273357288,10.32563297,4.542019428,2.154455259,14.81533162,6.876602127,1
death,AUG 2021,202131,all_ages_adj,Moderna,491,40594846,7024,68024885.45,1.209513149,10.32563297,8.537015892,0.639385559,14.81533162,23.17120148,1
death,AUG 2021,202131,all_ages_adj,Pfizer,943,56015573,7024,68024885.45,1.683460419,10.32563297,6.133576325,1.218487411,14.81533162,12.15878924,1
death,AUG 2021,202131,all_ages_adj,all_types,1629,105096962,7024,68024885.45,1.54999723,10.32563297,6.661710595,1.004881357,14.81533162,14.74336399,1
death,AUG 2021,202132,12-17,all_types,0,5150379,8,9654101,0,0.082866338,,,,,0
death,AUG 2021,202132,18-29,all_types,3,15350964,139,18055494,0.0195427,0.769848778,39.39306961,,,,0
death,AUG 2021,202132,30-49,all_types,46,30521435,1333,21621631,0.150713752,6.165122326,40.90616964,,,,0
death,AUG 2021,202132,50-64,all_types,274,27255046,2613,11041197,1.005318428,23.66591231,23.54071272,,,,0
death,AUG 2021,202132,65-79,all_types,714,21552941,2646,3904559.45,3.312772953,67.76692823,20.45625498,,,,1
death,AUG 2021,202132,80+,all_types,913,6278417,1376,1658239,14.54188213,82.97959462,5.706248604,,,,0
death,AUG 2021,202132,all_ages_adj,Janssen,261,8535518,8115,65935221.45,3.057810903,12.30753431,4.024949449,2.988070711,17.67157161,5.914040635,1
death,AUG 2021,202132,all_ages_adj,Moderna,574,40834403,8115,65935221.45,1.405677463,12.30753431,8.755589126,0.755695122,17.67157161,23.38452517,1
death,AUG 2021,202132,all_ages_adj,Pfizer,1114,56654063,8115,65935221.45,1.966319697,12.30753431,6.259172567,1.430217099,17.67157161,12.35586654,1
death,AUG 2021,202132,all_ages_adj,all_types,1950,106109182,8115,65935221.45,1.837729745,12.30753431,6.697140501,1.199097046,17.67157161,14.73739901,1
death,AUG 2021,202133,12-17,all_types,2,5371006,2,9309925,0.037237,0.0214825,0.576911844,,,,0
death,AUG 2021,202133,18-29,all_types,2,15581601,146,17611194,0.0128357,0.82901818,64.58715252,,,,0
death,AUG 2021,202133,30-49,all_types,48,30846458,1331,20942537,0.155609438,6.355485966,40.84254811,,,,0
death,AUG 2021,202133,50-64,all_types,259,27444211,2733,10699543,0.943732724,25.54314703,27.06608173,,,,0
death,AUG 2021,202133,65-79,all_types,789,21618261,2840,3786596.45,3.649692267,75.00139076,20.55005882,,,,1
death,AUG 2021,202133,80+,all_types,971,6292356,1514,1632343,15.43142187,92.75011441,6.010471049,,,,0
death,AUG 2021,202133,all_ages_adj,Janssen,256,8668525,8566,63982138.45,2.953212917,13.38811144,4.53340542,3.014528301,19.29283604,6.39995187,1
death,AUG 2021,202133,all_ages_adj,Moderna,667,41051800,8566,63982138.45,1.624776502,13.38811144,8.239971115,0.885365442,19.29283604,21.79081668,1
death,AUG 2021,202133,all_ages_adj,Pfizer,1145,57347663,8566,63982138.45,1.996594002,13.38811144,6.705475138,1.449184017,19.29283604,13.31289595,1
death,AUG 2021,202133,all_ages_adj,all_types,2071,107153893,8566,63982138.45,1.932734259,13.38811144,6.927031681,1.26598558,19.29283604,15.23938056,1
death,AUG 2021,202134,12-17,all_types,0,5639106,14,8995888,0,0.15562666,,,,,0
death,AUG 2021,202134,18-29,all_types,1,15837803,136,17178666,0.00631401,0.791679633,125.3846607,,,,0
death,AUG 2021,202134,30-49,all_types,44,31224186,1258,20286399,0.140916404,6.201199138,44.00622621,,,,0
death,AUG 2021,202134,50-64,all_types,257,27664890,2590,10372139,0.928975319,24.97074133,26.87987596,,,,0
death,AUG 2021,202134,65-79,all_types,784,21693398,2801,3673608.45,3.614002749,76.24655807,21.09753738,,,,1
death,AUG 2021,202134,80+,all_types,884,6308099,1394,1606821,14.0137306,86.75515194,6.190724969,,,,0
death,AUG 2021,202134,all_ages_adj,Janssen,231,8798097,8193,62113521.45,2.625567779,13.19036469,5.023814199,2.52082854,19.03740887,7.552044323,1
death,AUG 2021,202134,all_ages_adj,Moderna,642,41289557,8193,62113521.45,1.55487258,13.19036469,8.483244776,0.832001889,19.03740887,22.8814491,1
death,AUG 2021,202134,all_ages_adj,Pfizer,1093,58193065,8193,62113521.45,1.878230679,13.19036469,7.022760747,1.374725473,19.03740887,13.84815313,1
death,AUG 2021,202134,all_ages_adj,all_types,1970,108367482,8193,62113521.45,1.817888506,13.19036469,7.255871106,1.191667811,19.03740887,15.97543267,1
death,SEP 2021,202135,12-17,all_types,0,5962390,9,8705200,0,0.103386482,,,,,0
death,SEP 2021,202135,18-29,all_types,5,16153106,123,16763596,0.0309538,0.733732786,23.70412694,,,,0
death,SEP 2021,202135,30-49,all_types,56,31723634,1167,19664076,0.176524543,5.934680073,33.61957474,,,,0
death,SEP 2021,202135,50-64,all_types,237,27953801,2470,10060163,0.847827456,24.55228608,28.95905988,,,,0
death,SEP 2021,202135,65-79,all_types,754,21795086,2661,3563486.45,3.459495411,74.67405973,21.58524607,,,,1
death,SEP 2021,202135,80+,all_types,860,6329114,1395,1582315,13.58799984,88.16196522,6.488222423,,,,0
death,SEP 2021,202135,all_ages_adj,Janssen,246,8922347,7825,60338836.45,2.757122089,12.96843039,4.703611217,2.733271855,18.72664174,6.851364494,1
death,SEP 2021,202135,all_ages_adj,Moderna,612,41597828,7825,60338836.45,1.471230661,12.96843039,8.81468197,0.799973924,18.72664174,23.40906518,1
death,SEP 2021,202135,all_ages_adj,Pfizer,1052,59309480,7825,60338836.45,1.773746794,12.96843039,7.311319986,1.324175741,18.72664174,14.14211208,1
death,SEP 2021,202135,all_ages_adj,all_types,1912,109917131,7825,60338836.45,1.739492273,12.96843039,7.455296347,1.160387292,18.72664174,16.13826854,1
death,SEP 2021,202136,12-17,all_types,0,6337834,7,8492355,0,0.082427077,,,,,0
death,SEP 2021,202136,18-29,all_types,3,16523735,114,16434158,0.0181557,0.693677157,38.20712506,,,,0
death,SEP 2021,202136,30-49,all_types,51,32329710,1014,19183242,0.157749636,5.285863568,33.50792868,,,,0
death,SEP 2021,202136,50-64,all_types,215,28291256,2144,9825876,0.759952121,21.81993748,28.71225289,,,,0
death,SEP 2021,202136,65-79,all_types,700,21912960.1,2390,3481302.45,3.194456599,68.65246655,21.49112515,,,,1
death,SEP 2021,202136,80+,all_types,831,6353227,1193,1563923,13.07996708,76.28252798,5.832012231,,,,0
death,SEP 2021,202136,all_ages_adj,Janssen,192,9036271,6862,58980856.45,2.124770273,11.63428342,5.475548845,2.14655777,16.82775975,7.839416198,1
death,SEP 2021,202136,all_ages_adj,Moderna,602,42018339,6862,58980856.45,1.432707752,11.63428342,8.120486122,0.782569474,16.82775975,21.50321514,1
death,SEP 2021,202136,all_ages_adj,Pfizer,1004,60606287,6862,58980856.45,1.656593812,11.63428342,7.023015136,1.259101324,16.82775975,13.36489719,1
death,SEP 2021,202136,all_ages_adj,all_types,1800,111748722.1,6862,58980856.45,1.610756675,11.63428342,7.222868357,1.084843916,16.82775975,15.51168744,1
death,SEP 2021,202137,12-17,all_types,0,6724291,5,8275961,0,0.0604159,,,,,0
death,SEP 2021,202137,18-29,all_types,8,16913960,117,16066592,0.0472982,0.728219152,15.39633701,,,,0
death,SEP 2021,202137,30-49,all_types,39,32968360,859,18647815,0.118295238,4.606437805,38.94017946,,,,0
death,SEP 2021,202137,50-64,all_types,223,28635146,1788,9572880,0.778763272,18.67776469,23.98387976,,,,0
death,SEP 2021,202137,65-79,all_types,616,22030629.1,2087,3394369.45,2.796107171,61.48417345,21.98920488,,,,1
death,SEP 2021,202137,80+,all_types,760,6377640,1087,1544620,11.91663374,70.3732957,5.905467705,,,,0
death,SEP 2021,202137,all_ages_adj,Janssen,178,9136028,5943,57502237.45,1.948330281,10.33525001,5.304670419,2.001561621,14.96928703,7.478803988,1
death,SEP 2021,202137,all_ages_adj,Moderna,569,42509842,5943,57502237.45,1.338513561,10.33525001,7.721438398,0.744049389,14.96928703,20.11867392,1
death,SEP 2021,202137,all_ages_adj,Pfizer,897,61915526,5943,57502237.45,1.448748089,10.33525001,7.133917954,1.111022839,14.96928703,13.47342873,1
death,SEP 2021,202137,all_ages_adj,all_types,1646,113650026.1,5943,57502237.45,1.448305871,10.33525001,7.136096191,0.987731425,14.96928703,15.15521999,1
death,SEP 2021,202138,12-17,all_types,1,7021117,6,8107214,0.0142427,0.074008161,5.196199582,,,,0
death,SEP 2021,202138,18-29,all_types,2,17253668,83,15771121,0.0115917,0.526278379,45.40116216,,,,0
death,SEP 2021,202138,30-49,all_types,47,33512181,659,18222606,0.140247512,3.61638725,25.78574981,,,,0
death,SEP 2021,202138,50-64,all_types,167,28914631,1514,9374223,0.577562273,16.1506719,27.96351607,,,,0
death,SEP 2021,202138,65-79,all_types,527,22124045.1,1669,3327228.25,2.38202371,50.16187272,21.05851109,,,,1
death,SEP 2021,202138,80+,all_types,687,6397565,876,1526300,10.73846065,57.39369718,5.34468571,,,,0
death,SEP 2021,202138,all_ages_adj,Janssen,143,9208064,4807,56328692.25,1.5529866,8.533839164,5.495114489,1.657628908,12.31418759,7.428796355,1
death,SEP 2021,202138,all_ages_adj,Moderna,532,42968880,4807,56328692.25,1.238105345,8.533839164,6.892659981,0.694190612,12.31418759,17.73891402,1
death,SEP 2021,202138,all_ages_adj,Pfizer,753,62956831,4807,56328692.25,1.196057661,8.533839164,7.134973042,0.939098267,12.31418759,13.11277852,1
death,SEP 2021,202138,all_ages_adj,all_types,1431,115223207.1,4807,56328692.25,1.241937311,8.533839164,6.871392854,0.860028684,12.31418759,14.3183452,1
death,SEP 2021,202139,12-17,all_types,1,7294420,6,7972547,0.0137091,0.075258258,5.489653432,,,,0
death,SEP 2021,202139,18-29,all_types,1,17638154,56,15512493,0.00566953,0.360999357,63.67362254,,,,0
death,SEP 2021,202139,30-49,all_types,40,34125689,560,17838371,0.117213751,3.139300108,26.78269479,,,,0
death,SEP 2021,202139,50-64,all_types,156,29219692,1227,9188345,0.533886531,13.35387385,25.01256929,,,,0
death,SEP 2021,202139,65-79,all_types,476,22223359.1,1400,3192935.25,2.141890422,43.84680209,20.47107622,,,,1
death,SEP 2021,202139,80+,all_types,567,6418041,797,1486536,8.834471453,53.61457778,6.068792917,,,,0
death,SEP 2021,202139,all_ages_adj,Janssen,126,9292822,4046,55191227.25,1.35588522,7.330875216,5.406707817,1.31365812,10.73833717,8.174377341,1
death,SEP 2021,202139,all_ages_adj,Moderna,461,43475941,4046,55191227.25,1.060356577,7.330875216,6.913594325,0.589692812,10.73833717,18.21005267,1
death,SEP 2021,202139,all_ages_adj,Pfizer,654,64060497,4046,55191227.25,1.020909969,7.330875216,7.180726449,0.809021479,10.73833717,13.27324113,1
death,SEP 2021,202139,all_ages_adj,all_types,1241,116919355.1,4046,55191227.25,1.061415365,7.330875216,6.906697845,0.738776937,10.73833717,14.5352902,1
death,OCT 2021,202140,12-17,all_types,0,7525280,6,7856769,0,0.07636727,,,,,0
death,OCT 2021,202140,18-29,all_types,0,17994896,45,15281608,0,0.294471629,,,,,0
death,OCT 2021,202140,30-49,all_types,24,34680801,467,17498545,0.069202554,2.66879332,38.56495418,,,,0
death,OCT 2021,202140,50-64,all_types,133,29496371,1017,9020645,0.450902926,11.27413838,25.0034713,,,,0
death,OCT 2021,202140,65-79,all_types,431,22315990.1,1243,3079282.25,1.931350561,40.36654971,20.900685,,,,1
death,OCT 2021,202140,80+,all_types,513,6436865,735,1449924,7.969718178,50.69231215,6.360615396,,,,0
death,OCT 2021,202140,all_ages_adj,Janssen,101,9369331,3513,54186773.25,1.077985184,6.483131933,6.014119703,1.082118776,9.666745878,8.933165283,1
death,OCT 2021,202140,all_ages_adj,Moderna,404,43882819,3513,54186773.25,0.920633654,6.483131933,7.042032306,0.513740721,9.666745878,18.81639023,1
death,OCT 2021,202140,all_ages_adj,Pfizer,596,65107385,3513,54186773.25,0.915410748,6.483131933,7.082210852,0.72592783,9.666745878,13.31640073,1
death,OCT 2021,202140,all_ages_adj,all_types,1101,118450203.1,3513,54186773.25,0.929504527,6.483131933,6.97482556,0.64503842,9.666745878,14.98631023,1
death,OCT 2021,202141,12-17,all_types,0,7702435,5,7758245,0,0.064447565,,,,,0
death,OCT 2021,202141,18-29,all_types,4,18288476,48,15075575,0.0218717,0.318395816,14.55743559,,,,0
death,OCT 2021,202141,30-49,all_types,28,35132593,372,17198976,0.079698074,2.162919467,27.13891761,,,,0
death,OCT 2021,202141,50-64,all_types,136,29722282,911,8868841,0.457569173,10.27191715,22.4488837,,,,0
death,OCT 2021,202141,65-79,all_types,382,22420661.1,1140,2988110.95,1.703785621,38.15119382,22.39201537,,,,1
death,OCT 2021,202141,80+,all_types,490,6461065,705,1418031,7.583889034,49.71682566,6.555584534,,,,0
death,OCT 2021,202141,all_ages_adj,Janssen,126,9436852,3181,53307778.95,1.335191015,5.967234169,4.469198865,1.371614305,9.013797668,6.571670795,1
death,OCT 2021,202141,all_ages_adj,Moderna,387,44207200,3181,53307778.95,0.875423008,5.967234169,6.816400887,0.497878247,9.013797668,18.10442157,1
death,OCT 2021,202141,all_ages_adj,Pfizer,527,65992278,3181,53307778.95,0.798578282,5.967234169,7.472322128,0.64390633,9.013797668,13.99861632,1
death,OCT 2021,202141,all_ages_adj,all_types,1040,119727512.1,3181,53307778.95,0.868639114,5.967234169,6.869635588,0.613252075,9.013797668,14.69835659,1
death,OCT 2021,202142,12-17,all_types,0,7853703,4,7672628,0,0.0521334,,,,,0
death,OCT 2021,202142,18-29,all_types,3,18555411,45,14888862,0.0161678,0.302239352,18.69391798,,,,0
death,OCT 2021,202142,30-49,all_types,24,35539216,356,16928367,0.067531034,2.102978982,31.14092679,,,,0
death,OCT 2021,202142,50-64,all_types,114,29924858,809,8723414,0.380954189,9.273892079,24.34385119,,,,0
death,OCT 2021,202142,65-79,all_types,400,22516012.1,1020,2927618.25,1.776513524,34.84060806,19.61178882,,,,1
death,OCT 2021,202142,80+,all_types,453,6484243,629,1388419,6.986166311,45.30332702,6.48471923,,,,0
death,OCT 2021,202142,all_ages_adj,Janssen,91,9502879,2863,52529308.25,0.957604532,5.450290696,5.691588241,0.991843029,8.256990202,8.324896141,1
death,OCT 2021,202142,all_ages_adj,Moderna,391,44448805,2863,52529308.25,0.879663694,5.450290696,6.195880008,0.493624619,8.256990202,16.72726579,1
death,OCT 2021,202142,all_ages_adj,Pfizer,511,66829839,2863,52529308.25,0.764628507,5.450290696,7.128024456,0.614416631,8.256990202,13.43874789,1
death,OCT 2021,202142,all_ages_adj,all_types,994,120873443.1,2863,52529308.25,0.822347717,5.450290696,6.627720345,0.577886196,8.256990202,14.28826344,1
death,OCT 2021,202143,12-17,all_types,1,7977601,1,7597619,0.0125351,0.013162,1.0500133,,,,0
death,OCT 2021,202143,18-29,all_types,1,18786900,34,14709399,0.00532286,0.231144726,43.42492851,,,,0
death,OCT 2021,202143,30-49,all_types,26,35882647,309,16643075,0.072458423,1.856628057,25.62335738,,,,0
death,OCT 2021,202143,50-64,all_types,96,30096944,732,8540627,0.318969261,8.57079931,26.87029863,,,,0
death,OCT 2021,202143,65-79,all_types,352,22594409.1,970,2825968.8,1.557907527,34.32451201,22.03244507,,,,1
death,OCT 2021,202143,80+,all_types,492,6504631,629,1334045,7.563841823,47.14983378,6.233582732,,,,0
death,OCT 2021,202143,all_ages_adj,Janssen,94,9565871,2675,51650733.8,0.982660126,5.17901645,5.270404603,1.044393081,8.037330926,7.695695301,1
death,OCT 2021,202143,all_ages_adj,Moderna,419,44674914,2675,51650733.8,0.937886528,5.17901645,5.522007506,0.530000592,8.037330926,15.16475838,1
death,OCT 2021,202143,all_ages_adj,Pfizer,455,67510008,2675,51650733.8,0.673974146,5.17901645,7.684295428,0.547089033,8.037330926,14.69108399,1
death,OCT 2021,202143,all_ages_adj,all_types,968,121843132.1,2675,51650733.8,0.794464147,5.17901645,6.518880015,0.566393292,8.037330926,14.19037096,1
death,NOV 2021,202144,12-17,all_types,0,8081148,4,7520540,0,0.0531877,,,,,0
death,NOV 2021,202144,18-29,all_types,0,18988400,37,14529677,0,0.254651222,,,,,0
death,NOV 2021,202144,30-49,all_types,27,36184518,302,16352719,0.074617548,1.846787681,24.75004522,,,,0
death,NOV 2021,202144,50-64,all_types,114,30248394,837,8352600,0.376879513,10.02083184,26.58895347,,,,0
death,NOV 2021,202144,65-79,all_types,393,22665530.1,1009,2743365.8,1.733910472,36.77963763,21.21195887,,,,1
death,NOV 2021,202144,80+,all_types,524,6524300,616,1295652.05,8.031512959,47.54362871,5.919635435,,,,1
death,NOV 2021,202144,all_ages_adj,Janssen,103,9631298,2805,50794553.85,1.069430102,5.52224557,5.163727448,1.129689867,8.59656826,7.609671033,1
death,NOV 2021,202144,all_ages_adj,Moderna,470,44880000,2805,50794553.85,1.047237077,5.52224557,5.273157047,0.585487303,8.59656826,14.68275779,1
death,NOV 2021,202144,all_ages_adj,Pfizer,483,68088345,2805,50794553.85,0.709372507,5.52224557,7.784690716,0.577271816,8.59656826,14.89171655,1
death,NOV 2021,202144,all_ages_adj,all_types,1058,122692290.1,2805,50794553.85,0.862319873,5.52224557,6.403940979,0.613945867,8.59656826,14.00216,1
