countyFIPS,County Name,State,Population,Land Area in square miles,Population Density,Cases in given period,Deaths in given period,Percentage of fully vaccinated,Percentage of vaccinated with booster
37177,Tyrrell County ,NC,4016,389.04,10.32,309,0,47.1,28.65
37179,Union County ,NC,239859,631.52,379.81,18244,45,52.45,17.7
37181,Vance County ,NC,44535,253.52,175.67,3868,6,53.35,18.85
37183,Wake County ,NC,1111761,835.22,1331.1,127357,54,68.95,20.3
37185,Warren County ,NC,19731,428.46,46.05,1358,3,52.85,21.95
37187,Washington County ,NC,11580,348.14,33.26,1107,5,47.25,29.6
37189,Watauga County ,NC,56177,312.56,179.73,3460,6,53.0,26.15
37191,Wayne County ,NC,123131,553.09,222.62,7861,25,47.3,16.4
37193,Wilkes County ,NC,68412,754.28,90.7,4524,34,44.75,18.5
37195,Wilson County ,NC,81801,368.17,222.18,6045,1,50.6,25.65
37197,Yadkin County ,NC,37667,334.83,112.5,3203,16,47.35,19.6
37199,Yancey County ,NC,18069,312.6,57.8,1183,9,49.3,36.95
38001,Adams County ,ND,2216,987.62,2.24,96,1,47.5,47.3
38003,Barnes County ,ND,10415,1491.55,6.98,619,2,55.85,43.4
38005,Benson County ,ND,6832,1388.71,4.92,328,1,49.5,30.75
38007,Billings County ,ND,928,1148.85,0.81,23,0,20.75,29.8
38009,Bottineau County ,ND,6282,1668.42,3.77,301,1,48.05,45.2
38011,Bowman County ,ND,3024,1161.81,2.6,104,1,37.75,45.55
38013,Burke County ,ND,2115,1103.57,1.92,61,0,38.1,38.2
38015,Burleigh County ,ND,95626,1632.65,58.57,7999,16,48.7,38.35
38017,Cass County ,ND,181923,1764.94,103.08,17436,29,58.25,38.1
38019,Cavalier County ,ND,3762,1488.75,2.53,164,1,58.55,51.4
38021,Dickey County ,ND,4872,1131.47,4.31,245,0,51.25,47.9
38023,Divide County ,ND,2264,1260.79,1.8,111,1,39.65,39.15
38025,Dunn County ,ND,4424,2008.46,2.2,120,1,23.25,33.7
38027,Eddy County ,ND,2287,630.17,3.63,138,0,50.35,48.2
38029,Emmons County ,ND,3241,1510.44,2.15,82,0,33.3,39.15
38031,Foster County ,ND,3210,635.45,5.05,199,1,53.4,45.2
38033,Golden Valley County ,ND,1761,1000.79,1.76,78,0,29.1,32.8
38035,Grand Forks County ,ND,69451,1436.38,48.35,5912,10,56.2,37.6
38037,Grant County ,ND,2274,1659.14,1.37,73,2,22.0,50.35
38039,Griggs County ,ND,2231,708.82,3.15,103,0,45.55,41.55
38041,Hettinger County ,ND,2499,1132.22,2.21,229,0,38.1,45.9
38043,Kidder County ,ND,2480,1351.19,1.84,76,0,31.9,39.7
38045,LaMoure County ,ND,4046,1145.94,3.53,172,2,46.85,49.15
38047,Logan County ,ND,1850,992.82,1.86,70,0,36.3,43.9
38049,McHenry County ,ND,5745,1873.95,3.07,188,1,40.55,43.35
38051,McIntosh County ,ND,2497,974.73,2.56,83,0,42.35,43.15
38053,McKenzie County ,ND,15024,2760.32,5.44,496,0,20.95,27.7
38055,McLean County ,ND,9450,2110.88,4.48,449,2,44.8,41.45
38057,Mercer County ,ND,8187,1042.96,7.85,476,2,37.65,41.7
38059,Morton County ,ND,31364,1926.27,16.28,2213,10,43.55,37.85
38061,Mountrail County ,ND,10545,1825.3,5.78,779,2,39.3,33.0
38063,Nelson County ,ND,2879,981.78,2.93,103,1,69.05,56.1
38065,Oliver County ,ND,1959,722.51,2.71,60,0,24.9,40.4
38067,Pembina County ,ND,6801,1118.69,6.08,395,2,53.6,36.8
38069,Pierce County ,ND,3975,1018.6,3.9,170,1,44.0,47.05
38071,Ramsey County ,ND,11519,1186.85,9.71,680,6,54.75,43.05
38073,Ransom County ,ND,5218,862.36,6.05,315,1,57.4,49.1
38075,Renville County ,ND,2327,877.05,2.65,75,1,37.5,38.0
38077,Richland County ,ND,16177,1435.78,11.27,870,0,49.6,42.65
38079,Rolette County ,ND,14176,903.08,15.7,1827,3,62.9,33.8
38081,Sargent County ,ND,3898,858.51,4.54,202,0,56.95,49.5
38083,Sheridan County ,ND,1315,972.38,1.35,37,1,35.95,52.55
38085,Sioux County ,ND,4230,1094.09,3.87,294,1,47.3,27.5
38087,Slope County ,ND,750,1214.92,0.62,7,0,10.6,38.7
38089,Stark County ,ND,31489,1334.74,23.59,1941,2,35.1,37.25
38091,Steele County ,ND,1890,712.22,2.65,69,0,45.1,43.5
38093,Stutsman County ,ND,20704,2221.72,9.32,1387,2,51.55,42.7
38095,Towner County ,ND,2189,1024.56,2.14,124,0,46.05,49.3
38097,Traill County ,ND,8036,861.95,9.32,416,1,52.5,39.05
38099,Walsh County ,ND,10641,1281.93,8.3,625,4,55.95,44.05
38101,Ward County ,ND,67641,2013.28,33.6,4579,10,46.65,29.75
38103,Wells County ,ND,3834,1271.05,3.02,221,1,42.45,45.25
38105,Williams County ,ND,37589,2077.4,18.09,2082,8,28.85,28.15
39001,Adams County ,OH,27698,583.87,47.44,1770,17,33.4,34.3
39003,Allen County ,OH,102351,402.5,254.29,6776,80,41.45,40.9
39005,Ashland County ,OH,53484,422.95,126.45,3096,31,41.45,40.2
39007,Ashtabula County ,OH,97241,701.93,138.53,5107,105,50.1,43.5
39009,Athens County ,OH,65327,503.6,129.72,4805,12,49.8,43.3
39011,Auglaize County ,OH,45656,401.39,113.74,2903,34,38.0,41.35
39013,Belmont County ,OH,67006,532.13,125.92,4050,20,46.5,36.6
39015,Brown County ,OH,43432,490.02,88.63,3087,28,39.0,37.15
39017,Butler County ,OH,383134,467.06,820.31,27195,149,54.15,38.35
39019,Carroll County ,OH,26914,394.61,68.2,1197,23,42.1,46.5
39021,Champaign County ,OH,38885,428.67,90.71,2234,26,43.8,38.1
39023,Clark County ,OH,134083,397.47,337.34,10168,68,50.1,40.4
39025,Clermont County ,OH,206428,452.1,456.6,15949,79,54.55,39.2
39027,Clinton County ,OH,41968,408.68,102.69,3075,29,45.9,37.65
39029,Columbiana County ,OH,101883,531.89,191.55,5770,68,47.05,41.8
39031,Coshocton County ,OH,36600,563.91,64.9,1780,23,37.35,43.15
39033,Crawford County ,OH,41494,401.79,103.27,2974,24,43.35,40.65
39035,Cuyahoga County ,OH,1235072,457.19,2701.44,81423,551,61.6,45.0
39037,Darke County ,OH,51113,598.1,85.46,3089,22,37.7,41.05
39039,Defiance County ,OH,38087,411.46,92.57,2192,23,47.25,43.65
39041,Delaware County ,OH,209177,443.1,472.08,14139,42,72.0,46.6
39043,Erie County ,OH,74266,251.56,295.22,5587,28,56.95,47.95
39045,Fairfield County ,OH,157574,504.41,312.39,11204,70,54.8,41.2
39047,Fayette County ,OH,28525,406.36,70.2,2272,26,41.6,40.5
39049,Franklin County ,OH,1316756,532.19,2474.22,92411,313,61.25,41.35
39051,Fulton County ,OH,42126,405.44,103.9,2432,39,50.5,42.75
39053,Gallia County ,OH,29898,466.53,64.09,1845,15,44.6,36.95
39055,Geauga County ,OH,93649,400.16,234.03,4077,47,59.1,49.25
39057,Greene County ,OH,168937,413.73,408.33,10276,57,61.85,37.05
39059,Guernsey County ,OH,38875,522.25,74.44,2657,38,42.7,41.05
39061,Hamilton County ,OH,817473,405.91,2013.93,61945,218,59.95,41.5
39063,Hancock County ,OH,75783,531.36,142.62,4427,63,48.85,42.95
39065,Hardin County ,OH,31365,470.41,66.68,1621,26,36.85,36.9
39067,Harrison County ,OH,15040,402.34,37.38,836,11,41.5,42.05
39069,Henry County ,OH,27006,416.01,64.92,1649,17,52.0,46.4
39071,Highland County ,OH,43161,553.08,78.04,3123,29,36.25,37.55
39073,Hocking County ,OH,28264,421.32,67.08,1828,14,46.25,43.25
39075,Holmes County ,OH,43960,422.53,104.04,842,22,17.5,41.3
39077,Huron County ,OH,58266,491.5,118.55,3822,33,45.75,41.85
39079,Jackson County ,OH,32413,420.3,77.12,2161,20,45.0,39.1
39081,Jefferson County ,OH,65325,408.33,159.98,4039,36,48.6,37.25
39083,Knox County ,OH,62322,525.49,118.6,3340,28,41.4,42.4
39085,Lake County ,OH,230149,227.49,1011.69,13454,127,62.75,44.5
39087,Lawrence County ,OH,59463,453.37,131.16,5127,23,47.9,27.6
39089,Licking County ,OH,176862,682.5,259.14,11241,75,52.5,41.45
39091,Logan County ,OH,45672,458.43,99.63,2395,32,40.95,39.3
39093,Lorain County ,OH,309833,491.1,630.9,19782,179,60.6,45.6
39095,Lucas County ,OH,428348,340.86,1256.67,29916,162,55.3,42.6
39097,Madison County ,OH,44731,465.88,96.01,2571,19,48.8,41.05
39099,Mahoning County ,OH,228683,411.62,555.57,14486,149,54.45,42.8
39101,Marion County ,OH,65093,403.76,161.22,5156,40,46.2,41.3
39103,Medina County ,OH,179746,421.36,426.59,11475,75,61.4,46.25
39105,Meigs County ,OH,22907,430.1,53.26,1033,12,44.95,34.7
39107,Mercer County ,OH,41172,462.45,89.03,2197,15,36.85,42.35
39109,Miami County ,OH,106987,406.58,263.14,6837,65,45.75,40.0
39111,Monroe County ,OH,13654,455.72,29.96,849,7,45.15,36.25
39113,Montgomery County ,OH,531687,461.55,1151.96,38036,240,53.95,41.2
39115,Morgan County ,OH,14508,416.42,34.84,774,9,40.45,45.7
39117,Morrow County ,OH,35328,406.08,87.0,2049,20,39.95,40.85
39119,Muskingum County ,OH,86215,664.58,129.73,6962,40,46.55,43.05
39121,Noble County ,OH,14424,398.01,36.24,794,4,41.5,39.5
39123,Ottawa County ,OH,40525,254.92,158.97,2209,21,59.4,49.85
39125,Paulding County ,OH,18672,416.44,44.84,1017,15,40.65,40.65
39127,Perry County ,OH,36134,407.97,88.57,1917,20,39.15,41.8
39129,Pickaway County ,OH,58457,501.32,116.61,4263,31,48.45,39.55
39131,Pike County ,OH,27772,440.28,63.08,2167,12,42.25,35.65
39133,Portage County ,OH,162466,487.38,333.35,10161,89,54.9,43.75
39135,Preble County ,OH,40882,424.12,96.39,2323,32,41.25,38.8
39137,Putnam County ,OH,33861,482.52,70.18,1748,16,46.7,38.85
39139,Richland County ,OH,121154,495.27,244.62,8219,92,42.05,40.75
39141,Ross County ,OH,76666,689.19,111.24,6018,33,48.35,38.8
39143,Sandusky County ,OH,58518,408.45,143.27,3712,34,50.75,44.65
39145,Scioto County ,OH,75314,610.21,123.42,6199,27,47.35,33.05
39147,Seneca County ,OH,55178,551.02,100.14,2996,42,46.8,41.5
39149,Shelby County ,OH,48590,407.68,119.19,2882,30,34.6,40.6
39151,Stark County ,OH,370606,575.27,644.23,21348,281,52.2,43.9
39153,Summit County ,OH,541013,412.75,1310.75,33586,252,60.35,44.15
39155,Trumbull County ,OH,197974,618.3,320.19,11399,174,52.6,42.9
39157,Tuscarawas County ,OH,91987,567.64,162.05,4737,69,42.5,43.25
39159,Union County ,OH,58988,431.73,136.63,4827,9,59.5,42.75
39161,Van Wert County ,OH,28275,409.16,69.1,1397,26,41.5,43.25
39163,Vinton County ,OH,13085,412.36,31.73,765,6,38.0,38.45
39165,Warren County ,OH,234602,401.31,584.59,17617,78,61.35,42.85
39167,Washington County ,OH,59911,631.97,94.8,2836,13,53.55,39.55
39169,Wayne County ,OH,115710,554.93,208.51,5976,68,43.6,43.35
39171,Williams County ,OH,36692,420.97,87.16,1845,42,43.0,43.3
39173,Wood County ,OH,130817,617.21,211.95,9181,52,59.5,45.35
39175,Wyandot County ,OH,21772,406.87,53.51,1214,17,45.7,46.15
40001,Adair County ,OK,22194,573.48,38.7,1600,0,33.45,25.65
40003,Alfalfa County ,OK,5702,866.46,6.58,184,0,43.9,41.25
40005,Atoka County ,OK,13758,975.52,14.1,623,0,34.05,30.75
40007,Beaver County ,OK,5311,1814.67,2.93,202,0,29.65,28.4
40009,Beckham County ,OK,21859,901.81,24.24,1232,0,39.45,31.5
40011,Blaine County ,OK,9429,928.42,10.16,524,0,44.85,33.1
40013,Bryan County ,OK,47995,904.47,53.06,3052,0,40.25,27.25
40015,Caddo County ,OK,28762,1278.29,22.5,1928,0,61.55,33.0
40017,Canadian County ,OK,148306,896.63,165.4,10791,0,55.15,30.25
40019,Carter County ,OK,48111,822.18,58.52,2848,0,41.9,32.15
40021,Cherokee County ,OK,48657,749.41,64.93,3174,0,45.0,34.2
40023,Choctaw County ,OK,14672,770.36,19.05,826,0,33.65,28.45
40025,Cimarron County ,OK,2137,1834.74,1.16,109,0,30.6,20.35
40027,Cleveland County ,OK,284014,538.77,527.15,24633,0,52.1,34.5
40029,Coal County ,OK,5495,516.68,10.64,289,0,38.4,33.4
40031,Comanche County ,OK,120749,1069.29,112.92,7160,0,57.7,21.75
40033,Cotton County ,OK,5666,632.65,8.96,239,0,47.75,31.0
40035,Craig County ,OK,14142,761.35,18.57,771,0,50.9,33.35
40037,Creek County ,OK,71522,950.14,75.28,3661,0,41.7,32.85
40039,Custer County ,OK,29003,988.82,29.33,1494,0,46.35,33.0
40041,Delaware County ,OK,43009,738.18,58.26,1985,0,38.2,32.65
40043,Dewey County ,OK,4891,999.48,4.89,221,0,24.55,37.55
40045,Ellis County ,OK,3859,1231.52,3.13,126,0,33.7,34.8
40047,Garfield County ,OK,61056,1058.47,57.68,2407,0,47.85,28.4
40049,Garvin County ,OK,27711,802.12,34.55,1278,0,44.6,33.05
40051,Grady County ,OK,55834,1100.5,50.74,3623,0,36.1,31.15
40053,Grant County ,OK,4333,1000.87,4.33,195,0,41.1,31.05
40055,Greer County ,OK,5712,639.32,8.93,313,0,35.3,35.6
40057,Harmon County ,OK,2653,537.19,4.94,93,0,46.7,36.25
40059,Harper County ,OK,3688,1039.02,3.55,122,0,43.15,35.5
40061,Haskell County ,OK,12627,576.52,21.9,452,0,39.4,33.1
40063,Hughes County ,OK,13279,804.65,16.5,419,0,43.75,29.7
40065,Jackson County ,OK,24530,802.65,30.56,1396,0,51.5,26.75
40067,Jefferson County ,OK,6002,758.83,7.91,196,0,40.0,33.85
40069,Johnston County ,OK,11085,642.94,17.24,678,0,40.3,31.25
40071,Kay County ,OK,43538,919.73,47.34,2530,0,40.55,36.25
40073,Kingfisher County ,OK,15765,898.16,17.55,828,0,45.7,31.5
40075,Kiowa County ,OK,8708,1015.23,8.58,432,0,49.4,38.2
40077,Latimer County ,OK,10073,722.08,13.95,358,0,32.8,34.1
40079,Le Flore County ,OK,49853,1589.21,31.37,2172,0,37.15,31.0
40081,Lincoln County ,OK,34877,952.31,36.62,1681,0,38.35,31.25
40083,Logan County ,OK,48011,743.83,64.55,3058,0,33.05,32.9
40085,Love County ,OK,10253,514.0,19.95,657,0,40.35,31.0
40087,McClain County ,OK,40474,570.7,70.92,2585,0,45.95,31.45
40089,McCurtain County ,OK,32832,1850.01,17.75,1550,0,34.1,26.3
40091,McIntosh County ,OK,19596,618.5,31.68,1226,0,52.5,36.75
40093,Major County ,OK,7629,954.99,7.99,734,0,47.85,37.25
40095,Marshall County ,OK,16931,371.08,45.63,1223,0,42.7,31.85
40097,Mayes County ,OK,41100,655.39,62.71,1540,0,41.35,31.1
40099,Murray County ,OK,14073,416.46,33.79,971,0,43.2,36.65
40101,Muskogee County ,OK,67997,810.45,83.9,3369,0,48.75,29.0
40103,Noble County ,OK,11131,731.9,15.21,632,0,59.6,38.1
40105,Nowata County ,OK,10076,565.78,17.81,508,0,41.1,26.05
40107,Okfuskee County ,OK,11993,618.57,19.39,682,0,44.7,33.7
40109,Oklahoma County ,OK,797434,708.82,1125.02,49856,0,61.35,30.35
40111,Okmulgee County ,OK,38465,697.35,55.16,1520,0,40.95,32.75
40113,Osage County ,OK,46963,2246.36,20.91,2216,0,33.2,30.25
40115,Ottawa County ,OK,31127,470.82,66.11,1509,0,37.2,30.55
40117,Pawnee County ,OK,16376,567.96,28.83,833,0,47.35,34.7
40119,Payne County ,OK,81784,684.7,119.45,3405,0,46.65,36.15
40121,Pittsburg County ,OK,43654,1305.46,33.44,2207,0,43.35,33.6
40123,Pontotoc County ,OK,38284,720.44,53.14,2962,0,49.0,32.8
40125,Pottawatomie County ,OK,72592,787.67,92.16,5245,0,45.95,29.45
40127,Pushmataha County ,OK,11096,1395.84,7.95,414,0,34.35,31.45
40129,Roger Mills County ,OK,3583,1141.14,3.14,148,0,34.85,36.5
40131,Rogers County ,OK,92459,675.63,136.85,5251,0,44.45,31.05
40133,Seminole County ,OK,24258,632.84,38.33,1225,0,49.85,29.8
40135,Sequoyah County ,OK,41569,673.27,61.74,2170,0,37.9,31.05
40137,Stephens County ,OK,43143,870.24,49.58,1621,0,45.3,33.75
40139,Texas County ,OK,19983,2041.26,9.79,1077,0,41.8,26.55
40141,Tillman County ,OK,7250,871.13,8.32,309,0,47.45,33.45
40143,Tulsa County ,OK,651552,570.25,1142.57,35561,0,58.5,31.95
40145,Wagoner County ,OK,81289,561.56,144.76,5650,0,44.9,32.05
40147,Washington County ,OK,51527,415.45,124.03,2023,0,41.45,32.1
40149,Washita County ,OK,10916,1003.17,10.88,648,0,37.6,33.25
40151,Woods County ,OK,8793,1286.45,6.84,332,0,39.85,40.85
40153,Woodward County ,OK,20211,1242.4,16.27,572,0,36.5,34.65
41001,Baker County ,OR,16124,3068.36,5.25,696,6,68.8,30.15
41003,Benton County ,OR,93053,675.94,137.66,6575,10,72.25,46.2
41005,Clackamas County ,OR,418187,1870.32,223.59,20792,67,66.1,45.05
41007,Clatsop County ,OR,40224,829.05,48.52,1359,2,63.65,42.2
41009,Columbia County ,OR,52354,657.36,79.64,2142,9,58.3,35.5
41011,Coos County ,OR,64487,1596.17,40.4,3371,17,55.3,41.25
41013,Crook County ,OR,24404,2979.09,8.19,1818,3,48.95,43.85
41015,Curry County ,OR,22925,1627.46,14.09,900,2,53.65,41.4
41017,Deschutes County ,OR,197692,3018.19,65.5,17327,24,66.4,46.45
41019,Douglas County ,OR,110980,5036.08,22.04,3743,23,51.05,34.05
41021,Gilliam County ,OR,1912,1204.81,1.59,61,0,43.4,46.95
41023,Grant County ,OR,7199,4528.54,1.59,361,1,44.3,41.75
41025,Harney County ,OR,7393,10133.17,0.73,201,2,44.45,42.9
41027,Hood River County ,OR,23382,521.95,44.8,953,3,81.05,44.35
41029,Jackson County ,OR,220944,2783.55,79.37,12629,59,56.0,40.1
41031,Jefferson County ,OR,24658,1780.79,13.85,2272,2,59.6,39.55
41033,Josephine County ,OR,87487,1639.67,53.36,3889,39,48.7,42.1
41035,Klamath County ,OR,68238,5941.05,11.49,3508,19,48.9,36.95
41037,Lake County ,OR,7869,8138.98,0.97,170,2,38.4,39.4
41039,Lane County ,OR,382067,4553.12,83.91,19189,40,65.5,41.35
41041,Lincoln County ,OR,49962,979.77,50.99,2199,7,68.5,50.4
41043,Linn County ,OR,129749,2290.13,56.66,7864,22,53.45,38.15
41045,Malheur County ,OR,30571,9887.53,3.09,1690,4,45.35,29.6
41047,Marion County ,OR,347818,1182.33,294.18,21586,43,60.0,36.85
41049,Morrow County ,OR,11603,2031.61,5.71,823,1,52.7,28.3
41051,Multnomah County ,OR,812855,431.3,1884.66,40568,73,76.1,43.8
41053,Polk County ,OR,86085,740.79,116.21,4945,9,60.9,41.7
41055,Sherman County ,OR,1780,823.69,2.16,94,0,56.15,41.8
41057,Tillamook County ,OR,27036,1102.58,24.52,930,6,62.5,46.1
41059,Umatilla County ,OR,77950,3215.51,24.24,5815,9,52.8,27.5
41061,Union County ,OR,26835,2036.61,13.18,1182,7,47.45,39.6
41063,Wallowa County ,OR,7208,3146.19,2.29,339,1,57.35,48.35
41065,Wasco County ,OR,26682,2381.52,11.2,1347,6,62.95,39.3
41067,Washington County ,OR,601592,724.23,830.66,33520,47,72.85,42.7
41069,Wheeler County ,OR,1332,1714.75,0.78,69,2,53.65,52.65
41071,Yamhill County ,OR,107100,715.86,149.61,5622,25,60.65,40.65
42001,Adams County ,PA,103009,518.67,198.6,7951,67,51.7,35.75
42003,Allegheny County ,PA,1216045,730.08,1665.63,90659,367,64.5,34.35
42005,Armstrong County ,PA,64735,653.2,99.1,3340,47,56.65,38.25
42007,Beaver County ,PA,163929,434.71,377.1,9794,109,48.15,38.3
42009,Bedford County ,PA,47888,1012.3,47.31,2141,42,36.95,37.5
42011,Berks County ,PA,421164,856.51,491.72,29198,234,55.5,28.9
42013,Blair County ,PA,121829,525.8,231.7,5694,94,49.15,30.9
42015,Bradford County ,PA,60323,1147.4,52.57,4048,39,40.5,33.5
42017,Bucks County ,PA,628270,604.31,1039.65,34807,221,67.5,26.9
42019,Butler County ,PA,187853,788.6,238.21,11581,85,61.1,38.2
42021,Cambria County ,PA,130192,688.35,189.14,8514,74,53.1,37.2
42023,Cameron County ,PA,4447,396.23,11.22,143,5,53.5,39.5
42025,Carbon County ,PA,64182,381.46,168.25,4454,36,56.65,31.4
42027,Centre County ,PA,162385,1109.92,146.3,9229,50,56.55,37.4
42029,Chester County ,PA,524989,750.51,699.51,28064,131,68.45,28.55
42031,Clarion County ,PA,38438,600.83,63.97,1542,24,41.8,34.85
42033,Clearfield County ,PA,79255,1144.72,69.24,4303,50,47.35,33.95
42035,Clinton County ,PA,38632,887.98,43.51,2063,19,41.5,38.9
42037,Columbia County ,PA,64964,483.11,134.47,3809,39,58.45,38.35
42039,Crawford County ,PA,84629,1012.3,83.6,4562,40,46.6,35.45
42041,Cumberland County ,PA,253370,545.46,464.51,14530,120,63.1,27.9
42043,Dauphin County ,PA,278299,525.05,530.04,16266,137,58.15,27.7
42045,Delaware County ,PA,566747,183.84,3082.83,36575,168,69.4,26.6
42047,Elk County ,PA,29910,827.36,36.15,1618,15,53.7,39.05
42049,Erie County ,PA,269728,799.15,337.52,15753,87,56.2,36.05
42051,Fayette County ,PA,129274,790.34,163.57,6943,79,54.15,31.05
42053,Forest County ,PA,7247,427.19,16.96,319,3,69.6,35.5
42055,Franklin County ,PA,155027,772.22,200.75,12705,102,46.25,34.75
42057,Fulton County ,PA,14530,437.55,33.21,969,17,34.05,35.05
42059,Greene County ,PA,36233,575.95,62.91,1792,18,47.45,32.7
42061,Huntingdon County ,PA,45144,874.64,51.61,2700,32,48.65,33.9
42063,Indiana County ,PA,84073,827.03,101.66,4431,41,43.3,37.15
42065,Jefferson County ,PA,43425,652.43,66.56,1799,32,46.0,37.05
42067,Juniata County ,PA,24763,391.35,63.28,883,26,38.35,39.1
42069,Lackawanna County ,PA,209674,459.08,456.73,13303,94,66.3,38.9
42071,Lancaster County ,PA,545724,943.81,578.21,32637,247,55.3,32.1
42073,Lawrence County ,PA,85512,358.18,238.74,4579,58,51.0,32.3
42075,Lebanon County ,PA,141793,361.83,391.88,10678,93,51.7,31.15
42077,Lehigh County ,PA,369318,345.17,1069.96,29573,163,67.4,32.9
42079,Luzerne County ,PA,317417,890.33,356.52,20737,171,60.05,35.65
42081,Lycoming County ,PA,113299,1228.59,92.22,6169,56,48.7,36.65
42083,McKean County ,PA,40625,979.2,41.49,1551,13,43.0,27.75
42085,Mercer County ,PA,109424,672.58,162.69,5411,68,50.5,32.95
42087,Mifflin County ,PA,46138,411.03,112.25,2730,22,47.05,38.9
42089,Monroe County ,PA,170271,608.29,279.92,12132,71,56.1,29.8
42091,Montgomery County ,PA,830915,483.04,1720.18,46351,204,69.1,27.85
42093,Montour County ,PA,18230,130.24,139.97,1216,5,74.95,44.7
42095,Northampton County ,PA,305285,369.67,825.83,24387,161,62.3,33.85
42097,Northumberland County ,PA,90843,458.37,198.19,5576,48,54.6,36.65
42099,Perry County ,PA,46272,551.45,83.91,1982,27,44.9,29.95
42101,Philadelphia County ,PA,1584064,134.1,11812.56,95980,500,63.15,23.15
42103,Pike County ,PA,55809,544.96,102.41,2846,13,54.05,28.35
42105,Potter County ,PA,16526,1081.32,15.28,464,14,34.35,34.8
42107,Schuylkill County ,PA,141359,778.63,181.55,8510,101,56.4,32.7
42109,Snyder County ,PA,40372,328.71,122.82,1880,27,40.3,37.05
42111,Somerset County ,PA,73447,1074.37,68.36,4545,71,45.6,36.8
42113,Sullivan County ,PA,6066,449.94,13.48,256,6,49.2,38.1
42115,Susquehanna County ,PA,40328,823.44,48.98,2087,21,44.1,36.8
42117,Tioga County ,PA,40591,1133.79,35.8,1575,21,43.0,34.25
42119,Union County ,PA,44923,315.98,142.17,2461,11,54.45,37.8
42121,Venango County ,PA,50668,674.28,75.14,2111,31,42.95,35.6
42123,Warren County ,PA,39191,884.14,44.33,1416,27,46.35,36.75
42125,Washington County ,PA,206865,856.99,241.39,15767,108,59.35,32.95
42127,Wayne County ,PA,51361,725.6,70.78,2536,24,57.75,35.05
42129,Westmoreland County ,PA,348899,1027.55,339.54,19884,204,54.35,32.65
42131,Wyoming County ,PA,26794,397.32,67.44,1238,20,56.8,34.7
42133,York County ,PA,449058,904.18,496.65,37855,241,54.95,33.75
44001,Bristol County ,RI,48479,24.16,2006.58,5170,12,75.8,51.8
44003,Kent County ,RI,164292,168.53,974.85,17958,54,75.4,48.0
44005,Newport County ,RI,82082,102.39,801.66,7659,13,73.55,42.8
44007,Providence County ,RI,638931,409.5,1560.27,77415,206,67.05,39.85
44009,Washington County ,RI,125577,329.24,381.41,11774,24,75.5,51.4
45001,Abbeville County ,SC,24527,490.48,50.01,2188,6,38.35,37.25
45003,Aiken County ,SC,170872,1071.03,159.54,10754,29,44.25,30.25
45005,Allendale County ,SC,8688,408.09,21.29,603,2,55.4,28.75
45007,Anderson County ,SC,202558,715.43,283.13,16627,57,38.8,34.2
45009,Bamberg County ,SC,14066,393.37,35.76,1062,3,48.8,31.55
45011,Barnwell County ,SC,20866,548.39,38.05,1544,1,53.1,27.95
45013,Beaufort County ,SC,192122,576.28,333.38,12436,17,63.8,33.5
45015,Berkeley County ,SC,227907,1098.86,207.4,16821,29,47.55,27.1
